log_loss,brier,auc,event_rate,arrivals,events,target,model,fold_month,rho,baseline_auc,baseline_brier,baseline_log_loss,fixed_auc,fixed_brier,fixed_log_loss,auc_gain_vs_baseline,auc_gain_vs_fixed,brier_gain_vs_baseline,brier_gain_vs_fixed,log_loss_gain_vs_baseline,log_loss_gain_vs_fixed
0.08378825529293212,0.01672785124289871,0.6700397246641323,0.01721172962689899,2145746,36932,cancellation,baseline,all,fold_selected,0.6700397246641323,0.01672785124289871,0.08378825529293212,0.7396994221834268,0.01601339701676195,0.07680544832840017,0.0,-0.06965969751929446,0.0,-0.0007144542261367584,0.0,-0.0069828069645319485
0.07487974160485127,0.01590052238488062,0.7689053989519126,0.01721172962689899,2145746,36932,cancellation,dynamic_state,all,fold_selected,0.6700397246641323,0.01672785124289871,0.08378825529293212,0.7396994221834268,0.01601339701676195,0.07680544832840017,0.09886567428778026,0.029205976768485797,0.0008273288580180893,0.0001128746318813309,0.008908513688080849,0.0019257067235489006
0.07680544832840017,0.01601339701676195,0.7396994221834268,0.01721172962689899,2145746,36932,cancellation,fixed_window,all,fold_selected,0.6700397246641323,0.01672785124289871,0.08378825529293212,0.7396994221834268,0.01601339701676195,0.07680544832840017,0.06965969751929446,0.0,0.0007144542261367584,0.0,0.0069828069645319485,0.0
0.28375614675343463,0.07774001462566853,0.6701943864277274,0.08828631161376976,2145746,189440,long_arrival_delay,baseline,all,fold_selected,0.6701943864277274,0.07774001462566853,0.28375614675343463,0.7177401850667664,0.07389095101301126,0.26884021947438547,0.0,-0.04754579863903896,0.0,-0.003849063612657272,0.0,-0.014915927279049168
0.26492859248278666,0.07273325799889652,0.726177596708241,0.08828631161376976,2145746,189440,long_arrival_delay,dynamic_state,all,fold_selected,0.6701943864277274,0.07774001462566853,0.28375614675343463,0.7177401850667664,0.07389095101301126,0.26884021947438547,0.05598321028051356,0.008437411641474601,0.00500675662677201,0.0011576930141147385,0.018827554270647973,0.0039116269915988044
0.26884021947438547,0.07389095101301126,0.7177401850667664,0.08828631161376976,2145746,189440,long_arrival_delay,fixed_window,all,fold_selected,0.6701943864277274,0.07774001462566853,0.28375614675343463,0.7177401850667664,0.07389095101301126,0.26884021947438547,0.04754579863903896,0.0,0.003849063612657272,0.0,0.014915927279049168,0.0
