event_id,airport,tmi_type,constraint_type,state_peak_hour,delay_peak_hour,cancel_peak_hour,state_peak,delay_peak,cancel_peak,arrivals
556,EWR,GS,other constraint,18,11,17,12.443071072483841,0.7058823529411765,0.3888888888888889,240
557,EWR,GDP,runway or surface constraint,18,18,13,14.444962827353391,1.0,0.4666666666666667,304
558,EWR,GS,other constraint,18,17,12,14.722714685985721,1.0,0.4666666666666667,305
559,EWR,GS,other constraint,18,17,12,14.722714685985721,1.0,0.4666666666666667,305
560,EWR,GDP,facility constraint,18,18,13,14.444962827353391,1.0,0.4666666666666667,304
561,ORD,GS,other constraint,1,9,-3,1.207271704683362,0.1818181818181818,0.0476190476190476,974
562,DFW,GS,weather constraint,6,1,5,8.283326378873955,0.7407407407407407,0.3555555555555555,936
563,EWR,GDP,facility constraint,16,-6,17,17.010070874860197,1.0,0.125,324
564,SFO,GDP,weather constraint,4,10,14,4.3385848247854595,0.4375,0.1666666666666666,443
565,DFW,GS,weather constraint,9,4,8,8.283326378873955,0.7407407407407407,0.3555555555555555,885
566,DFW,GS,weather constraint,9,4,8,8.283326378873955,0.7407407407407407,0.3555555555555555,885
567,DEN,GS,runway or surface constraint,1,1,0,3.619443881005229,0.2580645161290322,0.0116279069767441,978
568,DFW,GS,weather constraint,9,4,8,8.283326378873955,0.7407407407407407,0.3555555555555555,885
569,DFW,GDP,weather constraint,8,3,7,8.283326378873955,0.7407407407407407,0.3555555555555555,898
570,CLT,GS,weather constraint,1,8,3,2.5065416666666667,1.0,0.1272727272727272,597
571,ATL,GS,weather constraint,1,2,4,1.5700000000014223,0.3947368421052631,0.1,827
572,EWR,GDP,facility constraint,11,3,8,13.911214545496867,0.6666666666666666,0.2777777777777778,321
573,EWR,GDP,facility constraint,11,3,8,13.911214545496867,0.6666666666666666,0.2777777777777778,321
574,CLT,GS,weather constraint,2,9,4,2.5065416666666667,1.0,0.1272727272727272,558
575,CLT,GS,weather constraint,1,8,3,2.5065416666666667,1.0,0.1272727272727272,597
576,DEN,GDP,runway or surface constraint,4,2,6,4.593312862409528,0.2142857142857142,0.0416666666666666,972
577,ATL,GS,weather constraint,0,1,3,1.5700000000014223,0.3947368421052631,0.1,841
578,EWR,GDP,facility constraint,18,17,12,16.31175381367546,0.875,0.3333333333333333,323
579,EWR,GS,weather constraint,3,-5,0,13.911214545496867,0.6666666666666666,0.2777777777777778,329
580,EWR,GS,weather constraint,3,-5,0,13.911214545496867,0.6666666666666666,0.2777777777777778,329
581,EWR,GDP,facility constraint,18,17,12,16.31175381367546,0.875,0.3333333333333333,323
582,EWR,GDP,facility constraint,18,17,12,16.31175381367546,0.875,0.3333333333333333,323
583,JFK,GDP,weather constraint,6,4,-6,6.028797494084288,0.6190476190476191,0.0,312
584,DFW,GDP,weather constraint,6,12,17,7.252842374532635,1.0,0.40625,951
585,LGA,GDP,weather constraint,13,6,9,11.197467682346478,0.9166666666666666,0.4583333333333333,402
586,DEN,GDP,weather constraint,5,3,-2,6.55563261495214,0.8095238095238095,0.0178571428571428,962
587,JFK,GDP,weather constraint,5,3,17,7.495144884952457,0.6666666666666666,0.0909090909090909,308
588,LGA,GS,weather constraint,6,-1,2,11.197467682346478,0.9166666666666666,0.4583333333333333,424
589,JFK,GS,weather constraint,6,4,18,7.495144884952457,0.6666666666666666,0.0909090909090909,309
590,EWR,GS,weather constraint,9,6,-5,17.642114519672827,0.8235294117647058,0.3333333333333333,337
591,JFK,GS,weather constraint,6,4,18,7.495144884952457,0.6666666666666666,0.0909090909090909,309
592,LGA,GS,weather constraint,6,-1,2,11.197467682346478,0.9166666666666666,0.4583333333333333,424
593,LGA,GS,weather constraint,5,-2,1,11.197467682346478,0.9166666666666666,0.4583333333333333,425
594,JFK,GS,weather constraint,5,3,17,7.495144884952457,0.6666666666666666,0.0909090909090909,308
595,EWR,GS,weather constraint,8,5,-6,17.642114519672827,0.8235294117647058,0.3333333333333333,335
596,LGA,GS,weather constraint,5,-2,1,11.197467682346478,0.9166666666666666,0.4583333333333333,425
597,JFK,GS,weather constraint,5,3,17,7.495144884952457,0.6666666666666666,0.0909090909090909,308
598,JFK,GS,weather constraint,4,2,16,7.495144884952457,0.6666666666666666,0.0909090909090909,310
599,EWR,GS,weather constraint,18,-5,5,17.518015283866134,1.0,0.3333333333333333,326
600,LGA,GS,weather constraint,15,8,11,11.197467682346478,0.9166666666666666,0.4583333333333333,402
601,EWR,GDP,weather constraint,18,-5,5,17.518015283866134,1.0,0.3333333333333333,326
602,LGA,GS,weather constraint,15,8,11,11.197467682346478,0.9166666666666666,0.4583333333333333,402
603,DFW,GS,weather constraint,8,14,18,7.252842374532635,1.0,0.3076923076923077,908
604,DFW,GS,weather constraint,7,13,18,7.252842374532635,1.0,0.40625,925
605,LGA,GS,weather constraint,10,3,6,11.197467682346478,0.9166666666666666,0.4583333333333333,422
606,DFW,GS,weather constraint,11,6,-2,11.026148569231719,0.7647058823529411,0.40625,872
607,DFW,GS,weather constraint,9,18,-4,11.026148569231719,1.0,0.40625,873
608,EWR,GDP,runway or surface constraint,18,15,11,17.858686341439977,0.8666666666666667,0.4210526315789473,313
609,DFW,GDP,weather constraint,10,5,-3,11.026148569231719,0.7647058823529411,0.40625,872
610,JFK,GDP,weather constraint,8,5,4,9.474086845631069,0.8333333333333334,0.1764705882352941,292
611,LGA,GS,weather constraint,9,8,4,11.20026146740701,0.9333333333333332,0.1363636363636363,417
612,DFW,GS,weather constraint,6,15,5,11.026148569231719,1.0,0.3404255319148936,925
613,LGA,GDP,weather constraint,9,8,4,11.20026146740701,0.9333333333333332,0.1363636363636363,417
614,DFW,GS,weather constraint,5,14,4,11.026148569231719,1.0,0.3404255319148936,927
615,DEN,GDP,runway or surface constraint,5,4,-2,9.900033711574022,0.7037037037037037,0.0769230769230769,848
616,JFK,GS,weather constraint,7,4,3,9.474086845631069,0.8333333333333334,0.1764705882352941,292
617,LGA,GS,weather constraint,6,5,1,11.20026146740701,0.9333333333333332,0.1363636363636363,419
618,JFK,GS,weather constraint,7,4,3,9.474086845631069,0.8333333333333334,0.1764705882352941,292
619,LGA,GS,weather constraint,6,5,1,11.20026146740701,0.9333333333333332,0.1363636363636363,419
620,JFK,GS,weather constraint,6,3,2,9.474086845631069,0.8333333333333334,0.1764705882352941,289
621,LGA,GDP,weather constraint,9,8,4,11.20026146740701,0.9333333333333332,0.1363636363636363,417
622,EWR,GS,runway or surface constraint,6,3,-1,17.858686341439977,0.8666666666666667,0.4210526315789473,327
623,EWR,GDP,facility constraint,18,15,11,17.858686341439977,0.8666666666666667,0.4210526315789473,313
624,DEN,GDP,runway or surface constraint,12,11,5,9.900033711574022,0.7037037037037037,0.0769230769230769,804
625,DFW,GS,weather constraint,11,6,-2,11.026148569231719,0.7647058823529411,0.40625,872
626,DEN,GDP,runway or surface constraint,12,10,6,10.775816189449777,0.3125,0.02,827
627,EWR,GDP,facility constraint,18,15,11,17.858686341439977,0.8666666666666667,0.4210526315789473,313
628,EWR,GDP,facility constraint,10,9,7,13.886268139058451,0.2666666666666666,0.25,327
629,DEN,GDP,runway or surface constraint,5,3,-1,10.775816189449777,0.3125,0.02,882
630,EWR,GDP,runway or surface constraint,15,13,11,15.032705951646758,0.8,0.2142857142857142,324
631,CLT,GS,weather constraint,8,6,4,6.67190481825729,0.8,0.4,659
632,CLT,GDP,other constraint,5,3,1,6.67190481825729,0.8,0.4,646
633,LGA,GDP,weather constraint,8,5,4,7.995887906539097,0.7931034482758621,0.0384615384615384,422
634,CLT,GS,weather constraint,6,4,2,6.67190481825729,0.8,0.4,645
635,CLT,GS,weather constraint,5,3,1,6.67190481825729,0.8,0.4,646
636,CLT,GS,weather constraint,5,3,1,6.67190481825729,0.8,0.4,646
637,ATL,GS,weather constraint,1,16,16,1.7344999794099762,0.25,0.0416666666666666,931
638,EWR,GDP,facility constraint,15,13,11,15.032705951646758,0.8,0.2142857142857142,324
639,ATL,GS,weather constraint,1,16,16,1.7344999794099762,0.25,0.0416666666666666,931
640,JFK,GDP,weather constraint,6,3,-6,6.824325226534805,0.4347826086956521,0.0,303
641,JFK,GDP,weather constraint,10,6,18,10.5999595524705,0.5294117647058824,0.0625,311
642,EWR,GDP,weather constraint,18,15,8,16.622843836087185,0.8666666666666667,0.4705882352941176,326
643,CLT,GS,weather constraint,3,1,-1,6.67190481825729,0.8,0.4,657
644,CLT,GS,weather constraint,1,-1,-3,6.67190481825729,0.8,0.4,648
645,CLT,GS,weather constraint,1,-1,-3,6.67190481825729,0.8,0.4,648
646,CLT,GS,weather constraint,4,2,0,6.67190481825729,0.8,0.4,627
647,EWR,GDP,runway or surface constraint,18,15,8,16.622843836087185,0.8666666666666667,0.4705882352941176,326
648,SFO,GDP,runway or surface constraint,4,2,13,4.101246538093991,0.3333333333333333,0.0232558139534883,445
649,EWR,GS,runway or surface constraint,16,12,5,16.77503497761616,0.8666666666666667,0.4705882352941176,325
650,LGA,GDP,weather constraint,9,7,4,10.595532508180757,0.2692307692307692,0.0434782608695652,397
651,EWR,GDP,weather constraint,18,15,8,16.622843836087185,0.8666666666666667,0.4705882352941176,326
652,DEN,GS,weather constraint,1,1,2,1.255123210131378,0.2289156626506024,0.0307692307692307,930
653,EWR,GS,facility constraint,17,13,-3,11.755617948183799,0.8235294117647058,0.1111111111111111,291
654,EWR,GDP,facility constraint,12,8,9,11.755617948183799,0.8235294117647058,0.0666666666666666,308
655,ATL,GS,facility constraint,12,11,5,7.0851505430833335,0.5853658536585366,0.0196078431372549,927
656,ATL,GS,facility constraint,12,11,5,7.0851505430833335,0.5853658536585366,0.0196078431372549,927
657,ATL,GS,facility constraint,11,10,4,7.0851505430833335,0.5853658536585366,0.0196078431372549,941
658,ATL,GDP,other constraint,9,8,2,7.0851505430833335,0.5853658536585366,0.0196078431372549,990
659,ATL,GDP,weather constraint,3,2,-4,7.0851505430833335,0.5853658536585366,0.0196078431372549,1001
660,EWR,GDP,facility constraint,18,13,5,15.885439364483391,0.8181818181818182,0.0769230769230769,295
661,SFO,GDP,weather constraint,15,12,-1,11.007227459399134,0.3888888888888889,0.0416666666666666,435
662,CLT,GS,other constraint,1,9,4,1.2035925283211633,0.2272727272727272,0.0454545454545454,599
663,EWR,GDP,facility constraint,18,13,5,15.885439364483391,0.8181818181818182,0.0769230769230769,295
664,SFO,GS,weather constraint,4,1,-6,11.007227459399134,0.3888888888888889,0.0,432
665,EWR,GDP,runway or surface constraint,12,9,9,14.328810509415316,0.3333333333333333,0.0555555555555555,289
666,JFK,GS,weather constraint,9,5,-6,7.722053888101415,0.4375,0.0,298
667,EWR,GS,facility constraint,6,1,0,15.885439364483391,0.8181818181818182,0.0588235294117647,306
668,JFK,GDP,weather constraint,8,4,-6,7.722053888101415,0.4375,0.0,289
669,LGA,GS,other constraint,8,6,7,9.213093881264033,0.8636363636363636,0.3125,419
670,EWR,GDP,weather constraint,17,12,11,16.03037626138598,1.0,0.2105263157894736,282
671,LGA,GS,weather constraint,7,5,6,9.213093881264033,0.8636363636363636,0.3125,420
672,LGA,GDP,weather constraint,11,9,10,9.213093881264033,0.8636363636363636,0.3125,395
673,DEN,GS,weather constraint,6,5,2,6.536854764413415,0.696969696969697,0.09375,882
674,DEN,GS,weather constraint,5,4,1,6.536854764413415,0.696969696969697,0.09375,914
675,DEN,GS,weather constraint,5,4,1,6.536854764413415,0.696969696969697,0.09375,914
676,DEN,GS,weather constraint,5,4,1,6.536854764413415,0.696969696969697,0.09375,914
677,EWR,GDP,weather constraint,17,12,11,16.03037626138598,1.0,0.2105263157894736,282
678,DEN,GS,weather constraint,13,12,9,6.536854764413415,0.696969696969697,0.09375,827
679,EWR,GS,weather constraint,14,9,8,16.03037626138598,1.0,0.2105263157894736,291
680,CLT,GS,runway or surface constraint,0,10,-4,1.0308179621069213,0.25,0.0227272727272727,598
681,JFK,GS,weather constraint,11,7,-6,10.989318068070443,0.4375,0.0,290
682,LGA,GS,weather constraint,11,9,10,9.213093881264033,0.8636363636363636,0.3125,395
683,DFW,GS,other constraint,2,9,14,2.0317091943179895,0.238095238095238,1.0,872
684,JFK,GDP,weather constraint,9,5,-6,10.989318068070443,0.4375,0.0,297
685,EWR,GS,weather constraint,13,8,7,16.03037626138598,1.0,0.2105263157894736,288
686,LGA,GS,weather constraint,11,9,10,9.213093881264033,0.8636363636363636,0.3125,395
687,EWR,GS,weather constraint,12,7,6,16.03037626138598,1.0,0.2105263157894736,299
688,DFW,GS,other constraint,1,8,13,2.0317091943179895,0.238095238095238,1.0,890
689,LGA,GS,weather constraint,10,8,9,9.213093881264033,0.8636363636363636,0.3125,417
690,EWR,GS,weather constraint,11,6,5,16.03037626138598,1.0,0.2105263157894736,304
691,LGA,GS,weather constraint,9,7,8,9.213093881264033,0.8636363636363636,0.3125,411
692,LGA,GS,weather constraint,9,7,8,9.213093881264033,0.8636363636363636,0.3125,411
693,DEN,GDP,weather constraint,3,2,-1,6.536854764413415,0.696969696969697,0.09375,928
694,LGA,GS,weather constraint,6,3,5,13.451681411717049,0.5,0.125,423
695,EWR,GS,weather constraint,9,10,3,17.116955206972687,1.0,0.2941176470588235,310
696,ORD,GS,weather constraint,5,3,2,5.28149554705892,0.6326530612244898,0.25,990
697,ORD,GDP,weather constraint,5,3,2,5.28149554705892,0.6326530612244898,0.25,990
698,JFK,GS,weather constraint,6,-1,-6,12.224453827882705,0.9,0.2222222222222222,303
699,EWR,GDP,weather constraint,18,13,12,17.116955206972687,0.9090909090909092,0.2941176470588235,296
700,LGA,GS,weather constraint,14,11,13,13.451681411717049,0.5,0.125,398
701,LGA,GDP,weather constraint,13,10,12,13.451681411717049,0.5,0.125,398
702,JFK,GDP,weather constraint,11,4,-1,12.224453827882705,0.9,0.2222222222222222,315
703,EWR,GS,weather constraint,13,14,7,17.116955206972687,1.0,0.2941176470588235,301
704,EWR,GDP,weather constraint,18,13,12,17.116955206972687,0.9090909090909092,0.2941176470588235,296
705,EWR,GS,weather constraint,12,10,13,17.30006070157362,0.8571428571428571,0.5,301
706,LGA,GS,weather constraint,11,7,10,14.254205737088629,0.7692307692307693,0.5,397
707,JFK,GS,weather constraint,-6,6,11,8.986096876196312,0.4375,0.1818181818181818,304
708,EWR,GS,weather constraint,12,10,13,17.30006070157362,0.8571428571428571,0.5,301
709,LGA,GS,weather constraint,11,7,10,14.254205737088629,0.7692307692307693,0.5,397
710,JFK,GS,weather constraint,-6,6,11,8.986096876196312,0.4375,0.1818181818181818,304
711,EWR,GDP,runway or surface constraint,17,-5,18,17.30006070157362,1.0,0.5,296
712,LGA,GDP,weather constraint,13,9,12,14.254205737088629,0.7692307692307693,0.5,397
713,LGA,GS,weather constraint,8,4,7,14.254205737088629,0.7692307692307693,0.5,379
714,LGA,GS,weather constraint,6,2,5,14.254205737088629,0.7692307692307693,0.5,362
715,ORD,GDP,weather constraint,2,2,1,4.56124097710283,0.7551020408163265,0.1739130434782608,971
716,LGA,GS,weather constraint,6,2,5,14.254205737088629,0.7692307692307693,0.5,362
717,EWR,GS,weather constraint,7,5,8,17.30006070157362,0.8571428571428571,0.5,304
718,LGA,GS,weather constraint,5,1,4,14.254205737088629,0.7692307692307693,0.5,359
719,LGA,GS,weather constraint,5,1,4,14.254205737088629,0.7692307692307693,0.5,359
720,EWR,GS,weather constraint,6,4,7,17.30006070157362,0.8571428571428571,0.5,295
721,ORD,GS,weather constraint,2,2,1,4.56124097710283,0.7551020408163265,0.1739130434782608,971
722,EWR,GDP,weather constraint,17,-5,18,17.30006070157362,1.0,0.5,296
723,EWR,GS,weather constraint,16,-6,17,17.30006070157362,1.0,0.5,295
724,LGA,GS,weather constraint,14,10,13,14.254205737088629,0.7692307692307693,0.5,397
725,LGA,GS,weather constraint,14,10,13,14.254205737088629,0.7692307692307693,0.5,397
726,LGA,GDP,weather constraint,13,9,12,14.254205737088629,0.7692307692307693,0.5,397
727,LGA,GS,other constraint,12,8,11,14.254205737088629,0.7692307692307693,0.5,397
728,LGA,GS,weather constraint,12,8,11,14.254205737088629,0.7692307692307693,0.5,397
729,ORD,GS,weather constraint,1,1,0,4.56124097710283,0.7551020408163265,0.1739130434782608,972
730,CLT,GS,weather constraint,1,17,11,1.228172221861597,1.0,0.2307692307692307,534
731,DFW,GS,other constraint,2,0,7,1.336006696490979,0.5510204081632653,1.0,925
732,DFW,GS,weather constraint,2,12,3,2.3334929826243407,0.5,0.4875,886
733,DEN,GS,weather constraint,1,-2,8,1.495305383585639,0.2105263157894736,0.125,809
734,DFW,GS,weather constraint,1,11,2,2.3334929826243407,0.5,0.4875,916
735,EWR,GDP,facility constraint,15,18,15,12.815106318251951,0.5,0.1,294
736,LGA,GS,weather constraint,1,8,11,3.0839048599031504,0.2142857142857142,0.0434782608695652,359
737,DEN,GS,weather constraint,9,6,11,7.873750122061813,0.8192771084337349,0.1176470588235294,946
738,DEN,GDP,weather constraint,8,5,10,7.873750122061813,0.8192771084337349,0.1176470588235294,936
739,DEN,GS,weather constraint,6,3,8,7.873750122061813,0.8192771084337349,0.1176470588235294,949
740,DFW,GS,weather constraint,5,6,13,5.253132286030496,0.6428571428571429,0.25,940
741,DEN,GS,weather constraint,6,3,8,7.873750122061813,0.8192771084337349,0.1176470588235294,949
742,DFW,GS,weather constraint,3,4,11,5.253132286030496,0.6428571428571429,0.25,941
743,DEN,GDP,weather constraint,8,5,10,7.873750122061813,0.8192771084337349,0.1176470588235294,936
744,DFW,GS,weather constraint,3,4,11,5.253132286030496,0.6428571428571429,0.25,941
745,DFW,GS,weather constraint,3,4,11,5.253132286030496,0.6428571428571429,0.25,941
746,DFW,GS,weather constraint,1,2,9,5.253132286030496,0.6428571428571429,0.25,939
747,EWR,GDP,facility constraint,9,7,17,11.48984232189537,0.2222222222222222,0.0714285714285714,310
748,DFW,GS,weather constraint,5,7,-5,4.913186786756956,0.6197183098591549,0.1320754716981132,961
749,DEN,GDP,weather constraint,5,3,16,7.121210992474773,0.5,0.025,938
750,DFW,GS,weather constraint,3,4,11,5.253132286030496,0.6428571428571429,0.25,941
751,DFW,GS,weather constraint,2,4,2,4.913186786756956,0.6197183098591549,0.0919540229885057,965
752,DFW,GS,weather constraint,2,4,2,4.913186786756956,0.6197183098591549,0.0919540229885057,965
753,EWR,GDP,runway or surface constraint,9,7,0,11.540076495277926,0.5,0.0769230769230769,290
754,ORD,GS,weather constraint,7,4,4,6.744847101442301,0.7804878048780488,0.1219512195121951,949
755,ORD,GDP,weather constraint,7,4,4,6.744847101442301,0.7804878048780488,0.1219512195121951,949
756,EWR,GDP,runway or surface constraint,10,9,3,11.825095047289249,0.7777777777777778,0.0833333333333333,292
757,EWR,GS,runway or surface constraint,10,9,3,11.825095047289249,0.7777777777777778,0.0833333333333333,292
758,JFK,GS,demand constraint,10,9,-6,8.039339401043705,0.4,0.0,312
759,JFK,GDP,weather constraint,9,8,-6,8.039339401043705,0.4,0.0,304
760,ORD,GS,runway or surface constraint,-6,4,-4,4.2509359043667505,0.1267605633802817,0.0307692307692307,971
761,EWR,GDP,runway or surface constraint,10,9,3,11.825095047289249,0.7777777777777778,0.0833333333333333,292
762,EWR,GS,runway or surface constraint,8,7,1,11.825095047289249,0.7777777777777778,0.0833333333333333,298
763,EWR,GS,runway or surface constraint,8,7,1,11.825095047289249,0.7777777777777778,0.0833333333333333,298
764,EWR,GDP,runway or surface constraint,17,14,5,15.460333059892038,0.875,0.2,283
765,LGA,GS,weather constraint,9,8,10,7.71810196281155,0.25,0.0434782608695652,427
766,LGA,GDP,weather constraint,8,7,9,7.71810196281155,0.25,0.0434782608695652,421
767,EWR,GS,runway or surface constraint,10,7,-2,15.460333059892038,0.875,0.2,303
768,EWR,GDP,runway or surface constraint,17,14,5,15.460333059892038,0.875,0.2,283
769,DFW,GS,weather constraint,1,7,4,1.5134899895269722,0.3846153846153846,0.0705882352941176,957
770,EWR,GS,runway or surface constraint,14,-6,1,16.105390077803683,0.4,0.05,292
771,EWR,GDP,runway or surface constraint,13,18,0,16.105390077803683,0.5,0.05,289
772,DEN,GS,runway or surface constraint,18,14,-4,4.542570787847718,0.1363636363636363,0.0333333333333333,957
773,DEN,GS,runway or surface constraint,18,14,-4,4.542570787847718,0.1363636363636363,0.0333333333333333,957
774,EWR,GS,facility constraint,18,12,2,16.134151267833953,0.75,0.0625,270
775,EWR,GDP,facility constraint,17,11,1,16.134151267833953,0.75,0.0625,267
776,DEN,GDP,runway or surface constraint,13,11,10,9.791806638466726,0.7638888888888888,0.140625,832
777,EWR,GDP,facility constraint,17,11,1,16.134151267833953,0.75,0.0625,267
778,DEN,GDP,runway or surface constraint,5,3,2,9.791806638466726,0.7638888888888888,0.140625,903
779,DEN,GS,weather constraint,7,5,4,9.791806638466726,0.7638888888888888,0.140625,894
780,DEN,GS,weather constraint,6,4,3,9.791806638466726,0.7638888888888888,0.140625,856
781,DEN,GDP,weather constraint,5,3,2,9.791806638466726,0.7638888888888888,0.140625,903
782,DEN,GS,weather constraint,4,2,1,9.791806638466726,0.7638888888888888,0.140625,849
783,DEN,GS,weather constraint,4,2,1,9.791806638466726,0.7638888888888888,0.140625,849
784,DEN,GS,weather constraint,2,0,-1,9.791806638466726,0.7638888888888888,0.140625,857
785,DEN,GS,weather constraint,2,0,-1,9.791806638466726,0.7638888888888888,0.140625,857
786,EWR,GDP,facility constraint,15,-2,17,16.4007391151224,0.25,0.1666666666666666,280
787,JFK,GDP,other constraint,10,1,-6,8.760568309329672,0.5,0.0,320
788,JFK,GDP,other constraint,11,2,-6,8.760568309329672,0.5,0.0,304
789,DEN,GDP,weather constraint,18,9,-5,8.863733130024702,1.0,0.074074074074074,970
790,DEN,GS,weather constraint,7,10,-4,8.407316799017591,1.0,0.074074074074074,939
791,DEN,GS,weather constraint,4,2,1,9.791806638466726,0.7638888888888888,0.140625,849
792,DEN,GS,weather constraint,10,8,14,13.425806332053803,0.875,1.0,1004
793,DEN,GS,weather constraint,9,7,13,13.425806332053803,0.875,1.0,970
794,DFW,GS,weather constraint,8,9,12,11.48294966393971,1.0,0.3333333333333333,939
795,DFW,GS,weather constraint,8,9,12,11.48294966393971,1.0,0.3333333333333333,939
796,DEN,GS,weather constraint,8,6,12,13.425806332053803,0.875,1.0,1006
797,DEN,GDP,weather constraint,8,6,12,13.425806332053803,0.875,1.0,1006
798,DFW,GDP,weather constraint,10,11,14,11.48294966393971,1.0,0.3333333333333333,961
799,DFW,GDP,weather constraint,17,18,13,11.48294966393971,1.0,0.3043478260869565,902
800,DFW,GS,weather constraint,18,12,14,11.48294966393971,0.5769230769230769,0.3043478260869565,907
801,DEN,GS,weather constraint,18,-5,13,13.425806332053803,1.0,0.1846153846153846,937
802,DEN,GDP,weather constraint,17,-6,18,13.425806332053803,1.0,0.5,934
803,SFO,GDP,weather constraint,15,14,8,7.355667424878033,0.4666666666666667,0.125,431
804,DFW,GS,weather constraint,11,12,15,11.48294966393971,1.0,0.3333333333333333,959
805,DEN,GDP,weather constraint,8,6,12,13.425806332053803,0.875,1.0,1006
806,DFW,GDP,weather constraint,10,11,14,11.48294966393971,1.0,0.3333333333333333,961
807,DFW,GS,weather constraint,5,6,9,11.48294966393971,1.0,0.3333333333333333,952
808,SFO,GDP,weather constraint,5,4,-2,7.355667424878033,0.4666666666666667,0.125,450
809,DEN,GS,weather constraint,16,13,-1,14.433345310234655,0.8414634146341463,1.0,888
810,DEN,GS,weather constraint,16,13,-1,14.433345310234655,0.8414634146341463,1.0,888
811,DEN,GDP,weather constraint,15,12,-2,14.433345310234655,0.8414634146341463,1.0,870
812,DEN,GS,weather constraint,11,8,-6,14.433345310234655,0.8414634146341463,1.0,863
813,DFW,GS,weather constraint,5,6,9,11.48294966393971,1.0,0.3333333333333333,952
814,ATL,GS,weather constraint,6,5,-1,5.832814460718335,0.5416666666666666,0.0196078431372549,942
815,ATL,GS,weather constraint,5,4,-2,5.832814460718335,0.5416666666666666,0.0196078431372549,907
816,ATL,GS,weather constraint,5,4,-2,5.832814460718335,0.5416666666666666,0.0196078431372549,907
817,DEN,GDP,weather constraint,5,2,-6,14.433345310234655,0.8414634146341463,0.1,940
818,ATL,GDP,weather constraint,4,3,-3,5.832814460718335,0.5416666666666666,0.0196078431372549,913
819,DEN,GS,weather constraint,6,3,-5,14.433345310234655,0.8414634146341463,0.1,903
820,SFO,GS,weather constraint,5,4,-2,7.355667424878033,0.4666666666666667,0.125,450
821,DFW,GS,weather constraint,1,13,5,3.863951816172636,0.3580246913580246,0.0153846153846153,871
822,DEN,GDP,weather constraint,6,4,-3,10.369415553831221,0.6944444444444444,0.0555555555555555,963
823,DEN,GS,weather constraint,7,5,-2,10.369415553831221,0.6944444444444444,0.0555555555555555,924
824,EWR,GDP,runway or surface constraint,16,10,-6,11.750847187048036,0.625,0.0,289
825,DEN,GDP,weather constraint,13,10,13,12.523777559849286,0.2528735632183908,0.0285714285714285,943
826,EWR,GS,runway or surface constraint,12,15,-6,11.750847187048036,1.0,0.0,296
827,LGA,GS,demand constraint,1,10,-5,1.5405493027007695,0.1764705882352941,0.0,405
828,DEN,GS,runway or surface constraint,6,3,6,12.523777559849286,0.2528735632183908,0.0285714285714285,988
829,DEN,GDP,runway or surface constraint,5,2,5,12.523777559849286,0.2528735632183908,0.0285714285714285,1025
830,DEN,GS,runway or surface constraint,6,11,5,8.738207266057298,0.5,0.0769230769230769,1024
831,DEN,GS,runway or surface constraint,5,10,4,8.738207266057298,0.5,0.0769230769230769,971
832,DEN,GS,runway or surface constraint,5,10,4,8.738207266057298,0.5,0.0769230769230769,971
833,DEN,GS,runway or surface constraint,5,10,4,8.738207266057298,0.5,0.0769230769230769,971
834,DEN,GS,runway or surface constraint,3,8,2,8.738207266057298,0.5,0.0769230769230769,956
835,ATL,GS,weather constraint,1,9,11,2.06836471932282,0.3529411764705882,0.1428571428571428,990
836,ATL,GS,weather constraint,0,8,10,2.06836471932282,0.3529411764705882,0.1428571428571428,1015
837,DEN,GS,weather constraint,1,6,0,8.738207266057298,0.5,0.0769230769230769,930
838,DEN,GS,runway or surface constraint,3,8,2,8.738207266057298,0.5,0.0769230769230769,956
839,JFK,GS,weather constraint,-6,18,13,0.009067663372556713,0.2142857142857142,0.0769230769230769,192
840,DEN,GDP,runway or surface constraint,5,4,15,5.639603547429122,0.6617647058823529,0.0196078431372549,988
841,DEN,GS,weather constraint,4,3,14,5.639603547429122,0.6617647058823529,0.0196078431372549,1024
842,DEN,GS,weather constraint,4,3,14,5.639603547429122,0.6617647058823529,0.0196078431372549,1024
843,DFW,GS,weather constraint,1,2,5,1.382676830132176,0.32,0.0476190476190476,939
844,DEN,GS,weather constraint,3,2,13,5.639603547429122,0.6617647058823529,0.0196078431372549,980
845,DEN,GDP,runway or surface constraint,6,12,3,7.502736271026188,1.0,0.0153846153846153,1009
846,DEN,GDP,weather constraint,12,-4,9,10.312501867854257,1.0,0.0384615384615384,856
847,ORD,GS,weather constraint,4,1,-6,4.493425377255869,0.1714285714285714,0.0,946
848,ORD,GDP,weather constraint,3,0,-6,4.493425377255869,0.1714285714285714,0.0,962
849,DEN,GDP,runway or surface constraint,5,3,2,10.312501867854257,0.2592592592592592,0.0384615384615384,899
850,DEN,GDP,weather constraint,3,2,-2,6.721012358886531,0.4375,0.0285714285714285,924
851,EWR,GS,facility constraint,5,2,0,5.147301257251504,0.1764705882352941,0.0666666666666666,294
852,EWR,GDP,facility constraint,4,1,-1,5.147301257251504,0.1764705882352941,0.0666666666666666,288
853,DEN,GS,weather constraint,8,5,15,10.564435128386544,0.8571428571428571,0.1153846153846153,1055
854,DEN,GS,weather constraint,7,4,14,10.564435128386544,0.8571428571428571,0.1153846153846153,1009
855,DEN,GS,weather constraint,17,14,15,10.564435128386544,0.8571428571428571,0.0625,971
