log_loss,brier,auc,event_rate,arrivals,events,target,model,fold_month,rho,horizon
0.06878938510693729,0.013551764791206093,0.7172008488868474,0.013819253152599697,151383,2092,cancellation,online_relation_DCSI,2,0.95,1
0.24830844821557696,0.06524849697445535,0.6609553376927753,0.07203894178943586,178112,12831,long_arrival_delay,online_baseline,3,,1
0.2452218387908365,0.06450614379022185,0.6733792779825667,0.07203894178943586,178112,12831,long_arrival_delay,known_start_window,3,,1
0.23930154419914765,0.06320752812352048,0.6995997515016253,0.07203894178943586,178112,12831,long_arrival_delay,online_fixed_decay,3,,1
0.2397456260234972,0.06332569784994513,0.6979200228520824,0.07203894178943586,178112,12831,long_arrival_delay,online_DCSI,3,0.95,1
0.23839061720403248,0.06315716184573165,0.7070332072154887,0.07203894178943586,178112,12831,long_arrival_delay,online_relation_DCSI,3,0.95,1
0.06273145533597477,0.011754762533062103,0.6894731579148902,0.011846478620194036,178112,2110,cancellation,online_baseline,3,,1
0.06156186346155423,0.011676108253837697,0.700061679340029,0.011846478620194036,178112,2110,cancellation,known_start_window,3,,1
0.05746787349690247,0.011281021167784582,0.7476154609078925,0.011846478620194036,178112,2110,cancellation,online_fixed_decay,3,,1
0.057522852461644694,0.011278013729604809,0.7467999811613515,0.011846478620194036,178112,2110,cancellation,online_DCSI,3,0.95,1
0.05699137272967647,0.01124695589394395,0.7537559609269843,0.011846478620194036,178112,2110,cancellation,online_relation_DCSI,3,0.95,1
0.26657813581327444,0.0714630448396889,0.6622850327551517,0.07987306615250425,174264,13919,long_arrival_delay,online_baseline,4,,1
0.2610934321516195,0.07021288420219757,0.6867351805054144,0.07987306615250425,174264,13919,long_arrival_delay,known_start_window,4,,1
0.25072628639122935,0.06757210576390926,0.7237445525687076,0.07987306615250425,174264,13919,long_arrival_delay,online_fixed_decay,4,,1
0.2515039928763514,0.06786802073641808,0.7223931621361979,0.07987306615250425,174264,13919,long_arrival_delay,online_DCSI,4,0.95,1
0.2485881990907269,0.0671855056093342,0.7314429741310704,0.07987306615250425,174264,13919,long_arrival_delay,online_relation_DCSI,4,0.95,1
0.059696618572197505,0.011320869463013571,0.7304661667556773,0.011476839737409907,174264,2000,cancellation,online_baseline,4,,1
0.0580090113061296,0.01117281518741048,0.7499151084962615,0.011476839737409907,174264,2000,cancellation,known_start_window,4,,1
0.05011954219700308,0.010517264860645305,0.8471610856011703,0.011476839737409907,174264,2000,cancellation,online_fixed_decay,4,,1
0.05044778724664423,0.010577885178827495,0.8464311391236706,0.011476839737409907,174264,2000,cancellation,online_DCSI,4,0.95,1
0.04993742394208038,0.010515495038238998,0.8475240285259834,0.011476839737409907,174264,2000,cancellation,online_relation_DCSI,4,0.95,1
0.3041138587166002,0.086337466716949,0.7161278941856212,0.10327113352677858,181619,18756,long_arrival_delay,online_baseline,5,,1
0.29817248270279917,0.08442134776935117,0.7278303960667906,0.10327113352677858,181619,18756,long_arrival_delay,known_start_window,5,,1
0.2850005349240106,0.08022560953310687,0.7535111501834993,0.10327113352677858,181619,18756,long_arrival_delay,online_fixed_decay,5,,1
0.28563465240258584,0.08037561407679535,0.7515553396924679,0.10327113352677858,181619,18756,long_arrival_delay,online_DCSI,5,0.95,1
0.28347134553513986,0.07974208449605394,0.755403500551388,0.10327113352677858,181619,18756,long_arrival_delay,online_relation_DCSI,5,0.95,1
0.067790216896131,0.013271485574953213,0.737866270050779,0.013588886625298014,181619,2468,cancellation,online_baseline,5,,1
0.06642433273965802,0.01325727972682096,0.7559216523221761,0.013588886625298014,181619,2468,cancellation,known_start_window,5,,1
0.06240221066106556,0.01338881833157343,0.815558115019494,0.013588886625298014,181619,2468,cancellation,online_fixed_decay,5,,1
0.06279150586569096,0.013429443233853451,0.814341275738284,0.013588886625298014,181619,2468,cancellation,online_DCSI,5,0.95,1
0.06221647631747098,0.013254674542682277,0.8179002420990408,0.013588886625298014,181619,2468,cancellation,online_relation_DCSI,5,0.95,1
0.35170302485038046,0.10318631792532619,0.6817546014076352,0.12206908602444112,183134,22355,long_arrival_delay,online_baseline,6,,1
0.3461126783796485,0.10120748459334554,0.6967639124336135,0.12206908602444112,183134,22355,long_arrival_delay,known_start_window,6,,1
0.33692831186468736,0.09851969211975856,0.7243191331250929,0.12206908602444112,183134,22355,long_arrival_delay,online_fixed_decay,6,,1
0.3372136636596754,0.0985835171008439,0.7235981475056882,0.12206908602444112,183134,22355,long_arrival_delay,online_DCSI,6,0.9,1
0.3349454891645226,0.0979183971827019,0.7266396698920486,0.12206908602444112,183134,22355,long_arrival_delay,online_relation_DCSI,6,0.9,1
0.09362181655575079,0.018795420624009712,0.642748588354001,0.019248200771020126,183134,3525,cancellation,online_baseline,6,,1
0.09185618129697047,0.018611268731629858,0.666303201015571,0.019248200771020126,183134,3525,cancellation,known_start_window,6,,1
0.0817410437221623,0.017870048360169862,0.7958565187444799,0.019248200771020126,183134,3525,cancellation,online_fixed_decay,6,,1
0.08231346646306,0.017915401062647662,0.7879501275998703,0.019248200771020126,183134,3525,cancellation,online_DCSI,6,0.9,1
0.0813201186264447,0.017837983953419987,0.7972096550627764,0.019248200771020126,183134,3525,cancellation,online_relation_DCSI,6,0.9,1
0.3640629126295635,0.10758354770046122,0.6914838921743385,0.1280088910425906,189854,24303,long_arrival_delay,online_baseline,7,,1
0.35549843778659157,0.10466847642133974,0.7067927051292759,0.1280088910425906,189854,24303,long_arrival_delay,known_start_window,7,,1
0.35306215618139314,0.10438725426515186,0.7160233439329702,0.1280088910425906,189854,24303,long_arrival_delay,online_fixed_decay,7,,1
0.3536875387540558,0.10467022215737808,0.7117238033961988,0.1280088910425906,189854,24303,long_arrival_delay,online_DCSI,7,0.95,1
0.3480087531544263,0.10241986276209715,0.716707869611633,0.1280088910425906,189854,24303,long_arrival_delay,online_relation_DCSI,7,0.95,1
0.13382136766305783,0.02763211247120826,0.666149718354897,0.028400771118859757,189854,5392,cancellation,online_baseline,7,,1
0.12599789958019597,0.026925336695898514,0.704258846610692,0.028400771118859757,189854,5392,cancellation,known_start_window,7,,1
0.11204235630705929,0.025501893790140572,0.7886788242305871,0.028400771118859757,189854,5392,cancellation,online_fixed_decay,7,,1
0.11134786178073981,0.025484192714766825,0.7908832842004209,0.028400771118859757,189854,5392,cancellation,online_DCSI,7,0.95,1
