airport,artifact,bytes,dataset,month,station,status,url,year
ATL,data/raw/iem_asos_neighbors/iem_asos_2025_06_ATL_HMP.csv,58121,IEM ASOS,6,HMP,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=HMP&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
CLT,data/raw/iem_asos_neighbors/iem_asos_2025_06_CLT_AKH.csv,58132,IEM ASOS,6,AKH,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=AKH&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
CLT,data/raw/iem_asos_neighbors/iem_asos_2025_06_CLT_UZA.csv,59297,IEM ASOS,6,UZA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=UZA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
CLT,data/raw/iem_asos_neighbors/iem_asos_2025_06_CLT_JQF.csv,55740,IEM ASOS,6,JQF,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=JQF&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DEN,data/raw/iem_asos_neighbors/iem_asos_2025_06_DEN_CFO.csv,49464,IEM ASOS,6,CFO,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=CFO&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DEN,data/raw/iem_asos_neighbors/iem_asos_2025_06_DEN_BKF.csv,63162,IEM ASOS,6,BKF,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=BKF&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DEN,data/raw/iem_asos_neighbors/iem_asos_2025_06_DEN_APA.csv,63173,IEM ASOS,6,APA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=APA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DFW,data/raw/iem_asos_neighbors/iem_asos_2025_06_DFW_DAL.csv,62466,IEM ASOS,6,DAL,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=DAL&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DFW,data/raw/iem_asos_neighbors/iem_asos_2025_06_DFW_ADS.csv,59133,IEM ASOS,6,ADS,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=ADS&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DFW,data/raw/iem_asos_neighbors/iem_asos_2025_06_DFW_GPM.csv,60119,IEM ASOS,6,GPM,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=GPM&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=6&day1=1&year2=2025&month2=7&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
