airport,artifact,bytes,dataset,month,station,status,url,year
DTW,data/raw/iem_asos/iem_asos_2025_08_DTW.csv,64091,IEM ASOS,8,DTW,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=DTW&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
ATL,data/raw/iem_asos/iem_asos_2024_08_ATL.csv,63912,IEM ASOS,8,ATL,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=ATL&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2024&month1=8&day1=1&year2=2024&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2024
DCA,data/raw/iem_asos/iem_asos_2025_08_DCA.csv,63456,IEM ASOS,8,DCA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=DCA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
HNL,data/raw/iem_asos/iem_asos_2025_08_HNL.csv,64510,IEM ASOS,8,PHNL,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=PHNL&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
IAH,data/raw/iem_asos/iem_asos_2025_08_IAH.csv,63365,IEM ASOS,8,IAH,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=IAH&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
IAD,data/raw/iem_asos/iem_asos_2025_08_IAD.csv,62912,IEM ASOS,8,IAD,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=IAD&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
MCO,data/raw/iem_asos/iem_asos_2025_08_MCO.csv,63552,IEM ASOS,8,MCO,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=MCO&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
MDW,data/raw/iem_asos/iem_asos_2025_08_MDW.csv,64176,IEM ASOS,8,MDW,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=MDW&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
MIA,data/raw/iem_asos/iem_asos_2025_08_MIA.csv,62521,IEM ASOS,8,MIA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=MIA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
MSP,data/raw/iem_asos/iem_asos_2025_08_MSP.csv,62958,IEM ASOS,8,MSP,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=MSP&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
PHL,data/raw/iem_asos/iem_asos_2025_08_PHL.csv,62281,IEM ASOS,8,PHL,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=PHL&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LAS,data/raw/iem_asos/iem_asos_2025_08_LAS.csv,64382,IEM ASOS,8,LAS,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=LAS&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
RDU,data/raw/iem_asos/iem_asos_2025_08_RDU.csv,63502,IEM ASOS,8,RDU,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=RDU&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
SAN,data/raw/iem_asos/iem_asos_2025_08_SAN.csv,62850,IEM ASOS,8,SAN,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=SAN&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
SEA,data/raw/iem_asos/iem_asos_2025_08_SEA.csv,64936,IEM ASOS,8,SEA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=SEA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
FLL,data/raw/iem_asos/iem_asos_2025_08_FLL.csv,62886,IEM ASOS,8,FLL,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=FLL&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
TPA,data/raw/iem_asos/iem_asos_2025_08_TPA.csv,62639,IEM ASOS,8,TPA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=TPA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
PHX,data/raw/iem_asos/iem_asos_2025_08_PHX.csv,65375,IEM ASOS,8,PHX,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=PHX&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
SLC,data/raw/iem_asos/iem_asos_2025_08_SLC.csv,65936,IEM ASOS,8,SLC,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=SLC&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=8&day1=1&year2=2025&month2=9&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025

