airport,artifact,bytes,dataset,month,station,status,url,year
ATL,data/raw/iem_asos_neighbors/iem_asos_2025_10_ATL_FTY.csv,61046,IEM ASOS,10,FTY,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=FTY&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
CLT,data/raw/iem_asos_neighbors/iem_asos_2025_10_CLT_AKH.csv,54862,IEM ASOS,10,AKH,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=AKH&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
CLT,data/raw/iem_asos_neighbors/iem_asos_2025_10_CLT_UZA.csv,43622,IEM ASOS,10,UZA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=UZA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
CLT,data/raw/iem_asos_neighbors/iem_asos_2025_10_CLT_JQF.csv,55071,IEM ASOS,10,JQF,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=JQF&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DEN,data/raw/iem_asos_neighbors/iem_asos_2025_10_DEN_CFO.csv,36477,IEM ASOS,10,CFO,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=CFO&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DEN,data/raw/iem_asos_neighbors/iem_asos_2025_10_DEN_BKF.csv,64406,IEM ASOS,10,BKF,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=BKF&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
ATL,data/raw/iem_asos_neighbors/iem_asos_2025_10_ATL_HMP.csv,61193,IEM ASOS,10,HMP,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=HMP&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DEN,data/raw/iem_asos_neighbors/iem_asos_2025_10_DEN_APA.csv,65249,IEM ASOS,10,APA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=APA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DFW,data/raw/iem_asos_neighbors/iem_asos_2025_10_DFW_DAL.csv,62655,IEM ASOS,10,DAL,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=DAL&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
DFW,data/raw/iem_asos_neighbors/iem_asos_2025_10_DFW_GPM.csv,60496,IEM ASOS,10,GPM,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=GPM&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
ATL,data/raw/iem_asos_neighbors/iem_asos_2025_10_ATL_PDK.csv,56863,IEM ASOS,10,PDK,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=PDK&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
EWR,data/raw/iem_asos_neighbors/iem_asos_2025_10_EWR_LDJ.csv,48819,IEM ASOS,10,LDJ,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=LDJ&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
EWR,data/raw/iem_asos_neighbors/iem_asos_2025_10_EWR_JRB.csv,59500,IEM ASOS,10,JRB,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=JRB&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
EWR,data/raw/iem_asos_neighbors/iem_asos_2025_10_EWR_NYC.csv,59131,IEM ASOS,10,NYC,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=NYC&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
JFK,data/raw/iem_asos_neighbors/iem_asos_2025_10_JFK_LGA.csv,62293,IEM ASOS,10,LGA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=LGA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
JFK,data/raw/iem_asos_neighbors/iem_asos_2025_10_JFK_JRB.csv,59500,IEM ASOS,10,JRB,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=JRB&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
JFK,data/raw/iem_asos_neighbors/iem_asos_2025_10_JFK_NYC.csv,59131,IEM ASOS,10,NYC,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=NYC&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LAX,data/raw/iem_asos_neighbors/iem_asos_2025_10_LAX_SMO.csv,60617,IEM ASOS,10,SMO,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=SMO&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LAX,data/raw/iem_asos_neighbors/iem_asos_2025_10_LAX_TOA.csv,33649,IEM ASOS,10,TOA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=TOA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LGA,data/raw/iem_asos_neighbors/iem_asos_2025_10_LGA_NYC.csv,59131,IEM ASOS,10,NYC,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=NYC&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LGA,data/raw/iem_asos_neighbors/iem_asos_2025_10_LGA_JRB.csv,59500,IEM ASOS,10,JRB,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=JRB&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LGA,data/raw/iem_asos_neighbors/iem_asos_2025_10_LGA_TEB.csv,60185,IEM ASOS,10,TEB,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=TEB&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LAX,data/raw/iem_asos_neighbors/iem_asos_2025_10_LAX_HHR.csv,60846,IEM ASOS,10,HHR,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=HHR&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
ORD,data/raw/iem_asos_neighbors/iem_asos_2025_10_ORD_06C.csv,61666,IEM ASOS,10,06C,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=06C&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=10&day1=1&year2=2025&month2=11&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
