target,model,log_loss,brier,auc,event_rate,arrivals,events,pr_auc,ece_10,top_decile_precision,top_decile_lift,top1_capture,top5_capture,top10_capture,top20_capture,top30_capture
cancellation,CQS-Rank,0.05994418671295627,0.013826016554154193,0.865785028577589,0.0164064607912875,1630760,26755,0.21946795889122905,0.001228123062334755,0.10730022142492401,6.540119943595929,0.29897215473743227,0.5864698187254719,0.7149317884507569,0.828106895907307,0.8882078116239955
cancellation,Graph-temporal evidence,0.05976644882684537,0.013775032288422327,0.8853923946821509,0.0164064607912875,1630760,26755,0.25643830935928863,0.0007205464899287794,0.11296738120089048,6.885542387111349,0.24358063913287237,0.5335077555597084,0.6752382732199589,0.8040740048589049,0.8682115492431322
cancellation,RAEG-Rank,0.06084035269451679,0.01377108666176126,0.8853095808113529,0.0164064607912875,1630760,26755,0.2555809424982356,0.002493494623053829,0.11302092275994015,6.888805830685853,0.24216034386096058,0.5326854793496543,0.6743038684358064,0.8052700429826201,0.870753130256027
long_arrival_delay,CQS-Rank,0.26119154885036117,0.0722947077751232,0.7219259940932474,0.09289472393239961,1630760,151489,0.28142121062101133,0.0022122741392874624,0.3320712192710525,3.5747048402092667,0.12076124339060922,0.32436678570721306,0.46132722507904866,0.6267121705206319,0.7309111552653988
long_arrival_delay,Graph-temporal evidence,0.26121071984319455,0.07229626107242698,0.762304654794402,0.09289472393239961,1630760,151489,0.34041211450379005,0.0022418354850001526,0.372717557835233,4.012257554115378,0.06311349338895894,0.26119388206404426,0.40014126438223235,0.5553934609113533,0.657163226372872
long_arrival_delay,RAEG-Rank,0.2611377479508455,0.07226892996669726,0.7627165493618725,0.09289472393239961,1630760,151489,0.339213013404392,0.003230742895456586,0.3726083310264919,4.011081741279973,0.06399804606275043,0.2618407937209962,0.40098621021988395,0.5558225349695357,0.656951989913459
severe_arrival_delay,CQS-Rank,0.1502630181562328,0.03654531182017278,0.718673641720726,0.041573254188231254,1630760,67796,0.1564710870660713,0.0027956395307773972,0.16740310389897087,4.026701954603306,0.14065726591539324,0.3622632603693433,0.4900731606584459,0.6438580447224025,0.7445719511475604
severe_arrival_delay,Graph-temporal evidence,0.15023478106089058,0.036541029266214796,0.7516346083998939,0.041573254188231254,1630760,67796,0.1888442953949447,0.0027037362294461426,0.1803336126132988,4.337731460635777,0.08127323145908313,0.3139123252109269,0.44150097350876155,0.5788689598206384,0.6741400672606054
severe_arrival_delay,RAEG-Rank,0.15055838754487208,0.03654281950601063,0.7517765651257745,0.041573254188231254,1630760,67796,0.18859803649478823,0.004409441964422332,0.18066177733081507,4.3456251106259955,0.08296949672547053,0.31261431352882174,0.4426514838633548,0.578382205439849,0.6729158062422562
